K Raheja Valletta,K Raheja Corp,3 BHK Apartment,₹33.68 Cr,1891 - 336878 sq.ft,"Finest 3 BHK apartments in Vile Parle West available for sale in K Raheja Valletta. Apartments in this complex are available in price range of Rs. 33.68 Cr. Apartments in K Raheja Valletta have CARPET area ranging between 1,891 - 3,368.78 sq.ft.. The housing society is RERA-registered with P51800046901 registration number",['Gated Society']
Platinum Pristine,Platinum Corp,2 BHK Apartment,₹2.03 - 2.38 Cr,520 - 610 sq.ft,"Beautiful 2 BHK apartments in Andheri West, are now available in Platinum Pristine housing project. The housing society is RERA-registered with P51800032796 registration number. Apartment prices in this housing society vary in the range of Rs. 2.03 - 2.38 Cr. Here units have different sizes, mostly in range of 520 - 610 sq.ft. CARPET area","['Dr. S. Radhakrishnan Intl School', 'Vivanta Multi Speciality Hospital']"
Vaibhavlaxmi Passcode One Vikhroli,Vaibhavlaxmi Builders,1 BHK Apartment,₹85 L - 1.08 Cr,398 - 873 sq.ft,"Vaibhavlaxmi Passcode One Vikhroli, one of the known housing societes in Central Mumbai, brings classic yet modern 1,2,3 BHK apartments in Vikhroli East. This society offers apartments in the price range of Rs. 85 L - 2.51 Cr. Vaibhavlaxmi Passcode One Vikhroli 's RERA registration number is P51800028005. Here units have different sizes, mostly in range of 398 - 873 sq.ft. CARPET area","[""St.Joseph's High School Juhu"", 'NMIMS']"
Vaibhavlaxmi Passcode One Vikhroli,Vaibhavlaxmi Builders,2 BHK Apartment,₹1.21 - 1.56 Cr,398 - 873 sq.ft,"Vaibhavlaxmi Passcode One Vikhroli, one of the known housing societes in Central Mumbai, brings classic yet modern 1,2,3 BHK apartments in Vikhroli East. This society offers apartments in the price range of Rs. 85 L - 2.51 Cr. Vaibhavlaxmi Passcode One Vikhroli 's RERA registration number is P51800028005. Here units have different sizes, mostly in range of 398 - 873 sq.ft. CARPET area","[""St.Joseph's High School Juhu"", 'NMIMS']"
Vaibhavlaxmi Passcode One Vikhroli,Vaibhavlaxmi Builders,3 BHK Apartment,₹2 - 2.51 Cr,398 - 873 sq.ft,"Vaibhavlaxmi Passcode One Vikhroli, one of the known housing societes in Central Mumbai, brings classic yet modern 1,2,3 BHK apartments in Vikhroli East. This society offers apartments in the price range of Rs. 85 L - 2.51 Cr. Vaibhavlaxmi Passcode One Vikhroli 's RERA registration number is P51800028005. Here units have different sizes, mostly in range of 398 - 873 sq.ft. CARPET area","[""St.Joseph's High School Juhu"", 'NMIMS']"
Godrej RKS,Godrej Properties,2 BHK Apartment,₹2.93 Cr,53798 - 201791 sq.ft,"Check out 2,3,4 BHK apartments in Chembur, now available for sale at Godrej RKS. Apartments in Godrej RKS have CARPET area ranging between 537.98 - 2,017.91 sq.ft.. This society offers apartments in the price range of Rs. 2.93 - 13.69 Cr. Godrej RKS 's RERA registration number is P51800023915","['Play On Arena', 'Indu hospital']"
Godrej RKS,Godrej Properties,3 BHK Apartment,₹6.63 - 7.37 Cr,53798 - 201791 sq.ft,"Check out 2,3,4 BHK apartments in Chembur, now available for sale at Godrej RKS. Apartments in Godrej RKS have CARPET area ranging between 537.98 - 2,017.91 sq.ft.. This society offers apartments in the price range of Rs. 2.93 - 13.69 Cr. Godrej RKS 's RERA registration number is P51800023915","['Play On Arena', 'Indu hospital']"
Godrej RKS,Godrej Properties,4 BHK Apartment,₹13.69 Cr,53798 - 201791 sq.ft,"Check out 2,3,4 BHK apartments in Chembur, now available for sale at Godrej RKS. Apartments in Godrej RKS have CARPET area ranging between 537.98 - 2,017.91 sq.ft.. This society offers apartments in the price range of Rs. 2.93 - 13.69 Cr. Godrej RKS 's RERA registration number is P51800023915","['Play On Arena', 'Indu hospital']"
Sahakar Vista,Sahakar Group,1 BHK Apartment,₹88 L,381 - 539 sq.ft,"Sahakar Vista brings you beautifully designed 1 BHK Apartment, 2 BHK Apartment and 1 BHK Studio Apartment in Anand Nagar,Dahisar East. Barbecue, Terrace Garden and Multipurpose Court are some of the amenities offered here. Property options in Sahakar Vista varies between 381 - 539 sq.ft.. Sahakar Vista is a New Launch project","['Vikhroli Railway Station', 'Sandesh College']"
Sahakar Vista,Sahakar Group,2 BHK Apartment,₹1.35 Cr,381 - 539 sq.ft,"Sahakar Vista brings you beautifully designed 1 BHK Apartment, 2 BHK Apartment and 1 BHK Studio Apartment in Anand Nagar,Dahisar East. Barbecue, Terrace Garden and Multipurpose Court are some of the amenities offered here. Property options in Sahakar Vista varies between 381 - 539 sq.ft.. Sahakar Vista is a New Launch project","['Vikhroli Railway Station', 'Sandesh College']"
Sahakar Vista,Sahakar Group,1 RK Studio Apartment,Price on Request,381 - 539 sq.ft,"Sahakar Vista brings you beautifully designed 1 BHK Apartment, 2 BHK Apartment and 1 BHK Studio Apartment in Anand Nagar,Dahisar East. Barbecue, Terrace Garden and Multipurpose Court are some of the amenities offered here. Property options in Sahakar Vista varies between 381 - 539 sq.ft.. Sahakar Vista is a New Launch project","['Vikhroli Railway Station', 'Sandesh College']"
Puri SeleQt,Puri Creators,2 BHK Apartment,₹2.27 - 2.75 Cr,709 - 1188 sq.ft,"Puri SeleQt society now offers elegantly built 2,3 BHK apartments in Andheri East. Prices of apartments in this project, vary between Rs. 2.27 - 3.8 Cr. Apartments in Puri SeleQt have CARPET area ranging between 709 - 1,188 sq.ft.. The housing society is RERA-registered with P51800049868 registration number","['Top Floor', 'Marble Flooring']"
Puri SeleQt,Puri Creators,3 BHK Apartment,₹3.73 - 3.8 Cr,709 - 1188 sq.ft,"Puri SeleQt society now offers elegantly built 2,3 BHK apartments in Andheri East. Prices of apartments in this project, vary between Rs. 2.27 - 3.8 Cr. Apartments in Puri SeleQt have CARPET area ranging between 709 - 1,188 sq.ft.. The housing society is RERA-registered with P51800049868 registration number","['Top Floor', 'Marble Flooring']"
Ajmera Greenfinity,Ajmera Group,1 BHK Apartment,Price on Request,4736 - 820 sq.ft,"Here are beautifully built 1,2,3 BHK apartments in Wadala East, available for sale at Ajmera Greenfinity. This society is RERA approved and P51800027999 is the RERA number. Ajmera Greenfinity has apartments in multiple configurations, in range of 473.6 - 820 sq.ft.. Prices of apartments in this project, vary between Rs. 1.75 - 3.03 Cr","['Eastern Fwy', 'Adarsh High School']"
Ajmera Greenfinity,Ajmera Group,2 BHK Apartment,₹1.75 - 1.98 Cr,4736 - 820 sq.ft,"Here are beautifully built 1,2,3 BHK apartments in Wadala East, available for sale at Ajmera Greenfinity. This society is RERA approved and P51800027999 is the RERA number. Ajmera Greenfinity has apartments in multiple configurations, in range of 473.6 - 820 sq.ft.. Prices of apartments in this project, vary between Rs. 1.75 - 3.03 Cr","['Eastern Fwy', 'Adarsh High School']"
Ajmera Greenfinity,Ajmera Group,3 BHK Apartment,₹3.01 - 3.03 Cr,4736 - 820 sq.ft,"Here are beautifully built 1,2,3 BHK apartments in Wadala East, available for sale at Ajmera Greenfinity. This society is RERA approved and P51800027999 is the RERA number. Ajmera Greenfinity has apartments in multiple configurations, in range of 473.6 - 820 sq.ft.. Prices of apartments in this project, vary between Rs. 1.75 - 3.03 Cr","['Eastern Fwy', 'Adarsh High School']"
Runwal Timeless,Runwal Group,1 BHK Apartment,₹1.3 - 1.31 Cr,418 - 101019 sq.ft,"Spacious 1,2,3 BHK apartments in Wadala East are available for sale.Check out latest property options at Runwal Timeless housing society. Apartment prices in this housing society vary in the range of Rs. 1.3 - 3.12 Cr. Here units have different sizes, mostly in range of 418 - 1,010.19 sq.ft. CARPET area. Runwal Timeless is a RERA- registered society and P51900005685 is the RERA registration number","['Mumbai Monorail', 'K.J. Somaiya Hospital']"
Runwal Timeless,Runwal Group,2 BHK Apartment,₹1.8 - 2.28 Cr,418 - 101019 sq.ft,"Spacious 1,2,3 BHK apartments in Wadala East are available for sale.Check out latest property options at Runwal Timeless housing society. Apartment prices in this housing society vary in the range of Rs. 1.3 - 3.12 Cr. Here units have different sizes, mostly in range of 418 - 1,010.19 sq.ft. CARPET area. Runwal Timeless is a RERA- registered society and P51900005685 is the RERA registration number","['Mumbai Monorail', 'K.J. Somaiya Hospital']"
Runwal Timeless,Runwal Group,3 BHK Apartment,₹2.82 - 3.12 Cr,418 - 101019 sq.ft,"Spacious 1,2,3 BHK apartments in Wadala East are available for sale.Check out latest property options at Runwal Timeless housing society. Apartment prices in this housing society vary in the range of Rs. 1.3 - 3.12 Cr. Here units have different sizes, mostly in range of 418 - 1,010.19 sq.ft. CARPET area. Runwal Timeless is a RERA- registered society and P51900005685 is the RERA registration number","['Mumbai Monorail', 'K.J. Somaiya Hospital']"
Lotus Aqua Residences,Lotus Group Mumbai,2 BHK Apartment,₹2.75 - 2.79 Cr,724 - 1044 sq.ft,"Spacious 2,3 BHK apartments in Versova are available for sale.Check out latest property options at Lotus Aqua Residences housing society. Lotus Aqua Residences is a RERA- registered society and P51800006403 is the RERA registration number. Prices of apartments in this project, vary between Rs. 2.75 - 3.37 Cr. Here units have different sizes, mostly in range of 724 - 1,044 sq.ft. CARPET area",['North Facing']
Lotus Aqua Residences,Lotus Group Mumbai,3 BHK Apartment,₹3.23 - 3.37 Cr,724 - 1044 sq.ft,"Spacious 2,3 BHK apartments in Versova are available for sale.Check out latest property options at Lotus Aqua Residences housing society. Lotus Aqua Residences is a RERA- registered society and P51800006403 is the RERA registration number. Prices of apartments in this project, vary between Rs. 2.75 - 3.37 Cr. Here units have different sizes, mostly in range of 724 - 1,044 sq.ft. CARPET area",['North Facing']
Goregaon Vivan,Goregaon Electrical Industries,1 BHK Apartment,₹97.44 - 99.18 L,37986 - 59847 sq.ft,"Here are beautifully built 1,2 BHK apartments in Goregaon West, available for sale at Goregaon Vivan. This society offers apartments in the price range of Rs. 97.44 L - 1.6 Cr. Goregaon Vivan apartments are available in multiples sizes, ranging from 379.86 - 598.47 sq.ft. CARPET area. Goregaon Vivan is a RERA- registered society and P51800035019 is the RERA registration number","['Gulmohar Garden', 'Bank Of Baroda']"
Goregaon Vivan,Goregaon Electrical Industries,2 BHK Apartment,₹1.58 - 1.6 Cr,37986 - 59847 sq.ft,"Here are beautifully built 1,2 BHK apartments in Goregaon West, available for sale at Goregaon Vivan. This society offers apartments in the price range of Rs. 97.44 L - 1.6 Cr. Goregaon Vivan apartments are available in multiples sizes, ranging from 379.86 - 598.47 sq.ft. CARPET area. Goregaon Vivan is a RERA- registered society and P51800035019 is the RERA registration number","['Gulmohar Garden', 'Bank Of Baroda']"
Hubtown The Premiere Residences,Hubtown,2 BHK Apartment,₹2.63 - 3.63 Cr,67307 - 208626 sq.ft,"Check out 2,3,4 BHK apartments in Andheri West, now available for sale at Hubtown The Premiere Residences. Here units have different sizes, mostly in range of 673.07 - 2,086.26 sq.ft. CARPET area. This society is RERA approved and P51800002671 is the RERA number. Prices of apartments in this project, vary between Rs. 2.63 - 8.14 Cr","['JK Public School', 'SRV Hospital']"
Hubtown The Premiere Residences,Hubtown,3 BHK Apartment,₹3.92 - 4.63 Cr,67307 - 208626 sq.ft,"Check out 2,3,4 BHK apartments in Andheri West, now available for sale at Hubtown The Premiere Residences. Here units have different sizes, mostly in range of 673.07 - 2,086.26 sq.ft. CARPET area. This society is RERA approved and P51800002671 is the RERA number. Prices of apartments in this project, vary between Rs. 2.63 - 8.14 Cr","['JK Public School', 'SRV Hospital']"
Hubtown The Premiere Residences,Hubtown,4 BHK Apartment,₹5.9 - 8.14 Cr,67307 - 208626 sq.ft,"Check out 2,3,4 BHK apartments in Andheri West, now available for sale at Hubtown The Premiere Residences. Here units have different sizes, mostly in range of 673.07 - 2,086.26 sq.ft. CARPET area. This society is RERA approved and P51800002671 is the RERA number. Prices of apartments in this project, vary between Rs. 2.63 - 8.14 Cr","['JK Public School', 'SRV Hospital']"
Dotom Hilton,Dotom Superstructures LLP,2 BHK Apartment,₹1.84 Cr,6045 - 99674 sq.ft,"Check out 2,3 BHK apartments in Borivali West, now available for sale at Dotom Hilton. This society offers apartments in the price range of Rs. 1.84 - 2.69 Cr. Here units have different sizes, mostly in range of 604.5 - 996.74 sq.ft. CARPET area. This society is RERA approved and P51800054884 is the RERA number","['Kokilaben Hospital', 'Gyan Kendra Secondary School']"
Dotom Hilton,Dotom Superstructures LLP,3 BHK Apartment,₹2.69 Cr,6045 - 99674 sq.ft,"Check out 2,3 BHK apartments in Borivali West, now available for sale at Dotom Hilton. This society offers apartments in the price range of Rs. 1.84 - 2.69 Cr. Here units have different sizes, mostly in range of 604.5 - 996.74 sq.ft. CARPET area. This society is RERA approved and P51800054884 is the RERA number","['Kokilaben Hospital', 'Gyan Kendra Secondary School']"
49 Simandhar Royale,Simandhar Homes LLP,1 BHK Apartment,₹99.25 L - 1.23 Cr,397 - 604 sq.ft,"Finest 1,2 BHK apartments in Chembur available for sale in 49 Simandhar Royale. 49 Simandhar Royale has apartments in multiple configurations, in range of 397 - 604 sq.ft.. This society is RERA approved and P51800053382 is the RERA number. This society offers apartments in the price range of Rs. 99.25 L - 1.51 Cr","['Pawar Public School', 'Arihant Superspeciality Hospital']"
49 Simandhar Royale,Simandhar Homes LLP,2 BHK Apartment,₹1.51 Cr,397 - 604 sq.ft,"Finest 1,2 BHK apartments in Chembur available for sale in 49 Simandhar Royale. 49 Simandhar Royale has apartments in multiple configurations, in range of 397 - 604 sq.ft.. This society is RERA approved and P51800053382 is the RERA number. This society offers apartments in the price range of Rs. 99.25 L - 1.51 Cr","['Pawar Public School', 'Arihant Superspeciality Hospital']"
Roha Vatika,Roha Realty,1 BHK Apartment,₹1.04 Cr,439 - 558 sq.ft,"Check out 1 BHK Apartment, 2 BHK Apartment and 1 BHK Studio Apartment in Roha Vatika, one of the best offerings in Kurla East. Prices here start from Rs. 1.04 Cr. Laundry, RO System and Wi-Fi Connectivity are some of the popular amenities offered in this project. Property options in Roha Vatika varies between 439 - 558 sq.ft.","['Chembur Karnatak High School And College', 'Zen Multi Speciality Hospital']"
Roha Vatika,Roha Realty,2 BHK Apartment,₹1.21 - 1.42 Cr,439 - 558 sq.ft,"Check out 1 BHK Apartment, 2 BHK Apartment and 1 BHK Studio Apartment in Roha Vatika, one of the best offerings in Kurla East. Prices here start from Rs. 1.04 Cr. Laundry, RO System and Wi-Fi Connectivity are some of the popular amenities offered in this project. Property options in Roha Vatika varies between 439 - 558 sq.ft.","['Chembur Karnatak High School And College', 'Zen Multi Speciality Hospital']"
Roha Vatika,Roha Realty,1 RK Studio Apartment,Price on Request,439 - 558 sq.ft,"Check out 1 BHK Apartment, 2 BHK Apartment and 1 BHK Studio Apartment in Roha Vatika, one of the best offerings in Kurla East. Prices here start from Rs. 1.04 Cr. Laundry, RO System and Wi-Fi Connectivity are some of the popular amenities offered in this project. Property options in Roha Vatika varies between 439 - 558 sq.ft.","['Chembur Karnatak High School And College', 'Zen Multi Speciality Hospital']"
Raghav Parijat,Raghav Raj Builders,1 BHK Apartment,₹97.98 L,426 - 643 sq.ft,"Check out 1,2 BHK apartments in Kurla East, now available for sale at Raghav Parijat. Prices of apartments in this project, vary between Rs. 97.98 L - 1.48 Cr. This society is RERA approved and P51800050808 is the RERA number. Apartments in Raghav Parijat have CARPET area ranging between 426 - 643 sq.ft.","['Kurla Station', 'Sushrut Hospital']"
Raghav Parijat,Raghav Raj Builders,2 BHK Apartment,₹1.21 - 1.48 Cr,426 - 643 sq.ft,"Check out 1,2 BHK apartments in Kurla East, now available for sale at Raghav Parijat. Prices of apartments in this project, vary between Rs. 97.98 L - 1.48 Cr. This society is RERA approved and P51800050808 is the RERA number. Apartments in Raghav Parijat have CARPET area ranging between 426 - 643 sq.ft.","['Kurla Station', 'Sushrut Hospital']"
Raghav Nova,Raghav Raj Builders,1 BHK Apartment,₹93.15 L,40526 - 48298 sq.ft,"Raghav Nova society now offers elegantly built 1,2 BHK apartments in Nehru Nagar. Raghav Nova 's RERA registration number is P51800030949. Raghav Nova has apartments in multiple configurations, in range of 405.26 - 482.98 sq.ft.. Apartment prices in this housing society vary in the range of Rs. 93.15 L - 1.11 Cr","['ORCHIDS', 'CritiCare Asia']"
Raghav Nova,Raghav Raj Builders,2 BHK Apartment,₹1.04 - 1.11 Cr,40526 - 48298 sq.ft,"Raghav Nova society now offers elegantly built 1,2 BHK apartments in Nehru Nagar. Raghav Nova 's RERA registration number is P51800030949. Raghav Nova has apartments in multiple configurations, in range of 405.26 - 482.98 sq.ft.. Apartment prices in this housing society vary in the range of Rs. 93.15 L - 1.11 Cr","['ORCHIDS', 'CritiCare Asia']"
Raghav Amara,Raghav Raj Builders,1 BHK Apartment,₹1.23 Cr,382 - 149758 sq.ft,"Finest 1,2,3,5 BHK apartments in Kurla East available for sale in Raghav Amara. Raghav Amara is a RERA- registered society and P51800030338 is the RERA registration number. Prices of apartments in this project, vary between Rs. 1.23 - 3.44 Cr. Apartments in Raghav Amara have CARPET area ranging between 382 - 1,497.58 sq.ft.","['Chintamani Hospital', 'Suman Nagar Metro Station']"
Raghav Amara,Raghav Raj Builders,2 BHK Apartment,₹1.38 - 1.45 Cr,382 - 149758 sq.ft,"Finest 1,2,3,5 BHK apartments in Kurla East available for sale in Raghav Amara. Raghav Amara is a RERA- registered society and P51800030338 is the RERA registration number. Prices of apartments in this project, vary between Rs. 1.23 - 3.44 Cr. Apartments in Raghav Amara have CARPET area ranging between 382 - 1,497.58 sq.ft.","['Chintamani Hospital', 'Suman Nagar Metro Station']"
Raghav Amara,Raghav Raj Builders,3 BHK Apartment,₹2.14 Cr,382 - 149758 sq.ft,"Finest 1,2,3,5 BHK apartments in Kurla East available for sale in Raghav Amara. Raghav Amara is a RERA- registered society and P51800030338 is the RERA registration number. Prices of apartments in this project, vary between Rs. 1.23 - 3.44 Cr. Apartments in Raghav Amara have CARPET area ranging between 382 - 1,497.58 sq.ft.","['Chintamani Hospital', 'Suman Nagar Metro Station']"
Raghav Amara,Raghav Raj Builders,5 BHK Apartment,₹3.44 Cr,382 - 149758 sq.ft,"Finest 1,2,3,5 BHK apartments in Kurla East available for sale in Raghav Amara. Raghav Amara is a RERA- registered society and P51800030338 is the RERA registration number. Prices of apartments in this project, vary between Rs. 1.23 - 3.44 Cr. Apartments in Raghav Amara have CARPET area ranging between 382 - 1,497.58 sq.ft.","['Chintamani Hospital', 'Suman Nagar Metro Station']"
Sunset Gardens by Marathon,Marathon Realty,1 BHK Apartment,Price on Request,198 - 1003 sq.ft,"For Multiple: Sunset Gardens by Marathon offers beautifully designed 1 BHK Apartment, 2 BHK Apartment and 1 BHK Studio Apartment in Mulund West, Central Mumbai. Property prices here start from Rs. 58.24 L. Properties in Sunset Gardens by Marathon are sized in the range of 198 - 1,003 sq.ft.. Terrace Garden, Wi-Fi Connectivity and Yoga/Meditation Area are some of the popular amenities offered in this project","['East Point Mall', 'Eastern Expressway']"
Sunset Gardens by Marathon,Marathon Realty,2 BHK Apartment,₹2 - 2.76 Cr,198 - 1003 sq.ft,"For Multiple: Sunset Gardens by Marathon offers beautifully designed 1 BHK Apartment, 2 BHK Apartment and 1 BHK Studio Apartment in Mulund West, Central Mumbai. Property prices here start from Rs. 58.24 L. Properties in Sunset Gardens by Marathon are sized in the range of 198 - 1,003 sq.ft.. Terrace Garden, Wi-Fi Connectivity and Yoga/Meditation Area are some of the popular amenities offered in this project","['East Point Mall', 'Eastern Expressway']"
Sunset Gardens by Marathon,Marathon Realty,1 RK Studio Apartment,₹58.24 L,198 - 1003 sq.ft,"For Multiple: Sunset Gardens by Marathon offers beautifully designed 1 BHK Apartment, 2 BHK Apartment and 1 BHK Studio Apartment in Mulund West, Central Mumbai. Property prices here start from Rs. 58.24 L. Properties in Sunset Gardens by Marathon are sized in the range of 198 - 1,003 sq.ft.. Terrace Garden, Wi-Fi Connectivity and Yoga/Meditation Area are some of the popular amenities offered in this project","['East Point Mall', 'Eastern Expressway']"
Ruparel Crest,Ruparel Realty,1 BHK Apartment,₹1.02 Cr,391 - 870 sq.ft,"Check out 1,2,3 BHK apartments in Kurla East, now available for sale at Ruparel Crest. This society is RERA approved and P51800052788 is the RERA number. This society offers apartments in the price range of Rs. 1.02 - 2.17 Cr. Ruparel Crest apartments are available in multiples sizes, ranging from 391 - 870 sq.ft. CARPET area","['East Point Mall', 'Sushrut Hospital & Research Centre']"
Ruparel Crest,Ruparel Realty,2 BHK Apartment,₹1.49 - 2.02 Cr,391 - 870 sq.ft,"Check out 1,2,3 BHK apartments in Kurla East, now available for sale at Ruparel Crest. This society is RERA approved and P51800052788 is the RERA number. This society offers apartments in the price range of Rs. 1.02 - 2.17 Cr. Ruparel Crest apartments are available in multiples sizes, ranging from 391 - 870 sq.ft. CARPET area","['East Point Mall', 'Sushrut Hospital & Research Centre']"
Ruparel Crest,Ruparel Realty,3 BHK Apartment,₹2.17 Cr,391 - 870 sq.ft,"Check out 1,2,3 BHK apartments in Kurla East, now available for sale at Ruparel Crest. This society is RERA approved and P51800052788 is the RERA number. This society offers apartments in the price range of Rs. 1.02 - 2.17 Cr. Ruparel Crest apartments are available in multiples sizes, ranging from 391 - 870 sq.ft. CARPET area","['East Point Mall', 'Sushrut Hospital & Research Centre']"
Mamtora Shree Govind Krupa,Mamtora Foundation,1 BHK Apartment,₹1.02 Cr,363 - 640 sq.ft,"Spacious 1,2 BHK apartments in Malad West are available for sale.Check out latest property options at Mamtora Shree Govind Krupa housing society. The housing society is RERA-registered with P51800046222 registration number. This society offers apartments in the price range of Rs. 1.02 - 1.73 Cr. Mamtora Shree Govind Krupa apartments are available in multiples sizes, ranging from 363 - 640 sq.ft. CARPET area","['East Facing', 'Gated Society']"
Mamtora Shree Govind Krupa,Mamtora Foundation,2 BHK Apartment,₹1.69 - 1.73 Cr,363 - 640 sq.ft,"Spacious 1,2 BHK apartments in Malad West are available for sale.Check out latest property options at Mamtora Shree Govind Krupa housing society. The housing society is RERA-registered with P51800046222 registration number. This society offers apartments in the price range of Rs. 1.02 - 1.73 Cr. Mamtora Shree Govind Krupa apartments are available in multiples sizes, ranging from 363 - 640 sq.ft. CARPET area","['East Facing', 'Gated Society']"
Prach GS Pearl,Prach Realcon Llp,1 BHK Apartment,₹77 L,41645 - 679 sq.ft,"Here are beautifully built 1,2 BHK apartments in Vikhroli East, available for sale at Prach GS Pearl. Prach GS Pearl is a RERA- registered society and P51800053941 is the RERA registration number. This society offers apartments in the price range of Rs. 77 L - 1.25 Cr. Here units have different sizes, mostly in range of 416.45 - 679 sq.ft. CARPET area","['Utkarsha Mandal High School', 'Malad Railway Station']"
Prach GS Pearl,Prach Realcon Llp,2 BHK Apartment,₹1.25 Cr,41645 - 679 sq.ft,"Here are beautifully built 1,2 BHK apartments in Vikhroli East, available for sale at Prach GS Pearl. Prach GS Pearl is a RERA- registered society and P51800053941 is the RERA registration number. This society offers apartments in the price range of Rs. 77 L - 1.25 Cr. Here units have different sizes, mostly in range of 416.45 - 679 sq.ft. CARPET area","['Utkarsha Mandal High School', 'Malad Railway Station']"
Prach Gs Casa,Prach Realcon Llp,1 BHK Apartment,₹84 L,439 - 681 sq.ft,"Prach Gs Casa, one of the known housing societes in Central Mumbai, brings classic yet modern 1,2 BHK apartments in Vikhroli East. This society offers apartments in the price range of Rs. 84 L - 1.3 Cr. Prach Gs Casa 's RERA registration number is P51800049559. Prach Gs Casa has apartments in multiple configurations, in range of 439 - 681 sq.ft.",['Corner Property']
Prach Gs Casa,Prach Realcon Llp,2 BHK Apartment,₹1.06 - 1.3 Cr,439 - 681 sq.ft,"Prach Gs Casa, one of the known housing societes in Central Mumbai, brings classic yet modern 1,2 BHK apartments in Vikhroli East. This society offers apartments in the price range of Rs. 84 L - 1.3 Cr. Prach Gs Casa 's RERA registration number is P51800049559. Prach Gs Casa has apartments in multiple configurations, in range of 439 - 681 sq.ft.",['Corner Property']
Sugee Saraswati Niwas,Sugee Group,3 BHK Apartment,Price on Request,,"Here are beautifully built 3 BHK apartments in Shivaji Park, available for sale at Sugee Saraswati Niwas. Here units have different sizes, mostly in range of 1,182.85 sq.ft. CARPET area. Sugee Saraswati Niwas is a RERA- registered society and P51900048130 is the RERA registration number. The apartments here are Under Construction","['Chhatrapati Shivaji Maharaj Park', 'Bombay Scottish School']"
Marathon Monte Carlo,Marathon Realty,4 BHK Apartment,₹4.11 Cr,2312 - 3741 sq.ft,"Marathon Monte Carlo, one of the known housing societes in Central Mumbai, brings classic yet modern 4,5,6 BHK apartments in Asha Nagar, Mulund West. The housing society is RERA-registered with P51800002662 registration number. Marathon Monte Carlo has apartments in multiple configurations, in range of 2,312 - 3,741 sq.ft.. This society offers apartments in the price range of Rs. 4.11 - 8.5 Cr","['High Street Phoenix', 'Peninsula Corporate Park']"
Marathon Monte Carlo,Marathon Realty,5 BHK Apartment,₹8.5 Cr,2312 - 3741 sq.ft,"Marathon Monte Carlo, one of the known housing societes in Central Mumbai, brings classic yet modern 4,5,6 BHK apartments in Asha Nagar, Mulund West. The housing society is RERA-registered with P51800002662 registration number. Marathon Monte Carlo has apartments in multiple configurations, in range of 2,312 - 3,741 sq.ft.. This society offers apartments in the price range of Rs. 4.11 - 8.5 Cr","['High Street Phoenix', 'Peninsula Corporate Park']"
Marathon Monte Carlo,Marathon Realty,6 BHK Apartment,₹5.55 Cr,2312 - 3741 sq.ft,"Marathon Monte Carlo, one of the known housing societes in Central Mumbai, brings classic yet modern 4,5,6 BHK apartments in Asha Nagar, Mulund West. The housing society is RERA-registered with P51800002662 registration number. Marathon Monte Carlo has apartments in multiple configurations, in range of 2,312 - 3,741 sq.ft.. This society offers apartments in the price range of Rs. 4.11 - 8.5 Cr","['High Street Phoenix', 'Peninsula Corporate Park']"
Lodha Kiara,Lodha,2 BHK Apartment,₹5.64 Cr,920 - 2255 sq.ft,"Spacious 2,3,4,5 BHK apartments in Worli are available for sale.Check out latest property options at Lodha Kiara housing society. Apartments in this complex are available in price range of Rs. 5.64 - 13.81 Cr. Here units have different sizes, mostly in range of 920 - 2,255 sq.ft. CARPET area. The apartments here are Ready To Move","['Gated Society', 'Overlooking Main Road']"
Lodha Kiara,Lodha,3 BHK Apartment,₹7.21 - 7.33 Cr,920 - 2255 sq.ft,"Spacious 2,3,4,5 BHK apartments in Worli are available for sale.Check out latest property options at Lodha Kiara housing society. Apartments in this complex are available in price range of Rs. 5.64 - 13.81 Cr. Here units have different sizes, mostly in range of 920 - 2,255 sq.ft. CARPET area. The apartments here are Ready To Move","['Gated Society', 'Overlooking Main Road']"
Lodha Kiara,Lodha,4 BHK Apartment,₹10.43 Cr,920 - 2255 sq.ft,"Spacious 2,3,4,5 BHK apartments in Worli are available for sale.Check out latest property options at Lodha Kiara housing society. Apartments in this complex are available in price range of Rs. 5.64 - 13.81 Cr. Here units have different sizes, mostly in range of 920 - 2,255 sq.ft. CARPET area. The apartments here are Ready To Move","['Gated Society', 'Overlooking Main Road']"
Lodha Kiara,Lodha,5 BHK Apartment,₹13.81 Cr,920 - 2255 sq.ft,"Spacious 2,3,4,5 BHK apartments in Worli are available for sale.Check out latest property options at Lodha Kiara housing society. Apartments in this complex are available in price range of Rs. 5.64 - 13.81 Cr. Here units have different sizes, mostly in range of 920 - 2,255 sq.ft. CARPET area. The apartments here are Ready To Move","['Gated Society', 'Overlooking Main Road']"
AO f Residences,Riddhi Siddhi and A and O Realty,2 BHK Apartment,₹2.15 Cr,7297 - 10743 sq.ft,"Finest 2,3 BHK apartments in Malad East available for sale in AO f Residences. Apartment prices in this housing society vary in the range of Rs. 2.15 - 3.16 Cr. AO f Residences has apartments in multiple configurations, in range of 729.7 - 1,074.3 sq.ft.. The housing society is RERA-registered with P51800007547 registration number","['Western Express Highway', 'Proposed Metro Station']"
